station_appa,date,hour,CO,NO2,O3,PM10,PM2.5,SO2,geometry_appa,AQI,EAQI,station_weather,elevation,temperature,precipitation,winds_spd,winds_dir,geometry_weather,power_area_50,power_area_1000,power_area_2500,week_day
Borgo Valsugana,2013-11-06,3,,17.0,2.0,18.0,12.0,,POINT (11.45389 46.05184),24.0,fair,T0392,410,6.675,0.0,,,POINT (11.47747769 46.05804607),16.635104251007103,43.708453078914225,71.92476123443824,wednesday
Borgo Valsugana,2013-11-06,4,,17.0,2.0,16.0,11.0,,POINT (11.45389 46.05184),22.0,fair,T0392,410,6.75,0.0,,,POINT (11.47747769 46.05804607),15.415569118834473,41.54191001742435,69.28843600540098,wednesday
Borgo Valsugana,2013-11-06,5,,18.0,2.0,15.0,9.0,,POINT (11.45389 46.05184),18.0,good,T0392,410,7.075,0.0,,,POINT (11.47747769 46.05804607),15.53569232572051,42.00837844251674,70.34872593684247,wednesday
Borgo Valsugana,2013-11-06,6,,22.0,2.0,16.0,10.0,,POINT (11.45389 46.05184),20.0,good,T0392,410,7.35,0.0,,,POINT (11.47747769 46.05804607),22.81995531679175,56.2338046843969,87.47031393732618,wednesday
Borgo Valsugana,2013-11-06,7,,32.0,2.0,16.0,10.0,,POINT (11.45389 46.05184),20.0,good,T0392,410,7.725,0.0,,,POINT (11.47747769 46.05804607),36.496176953646945,83.31936071231564,129.76517036789897,wednesday
Borgo Valsugana,2013-11-06,8,,38.0,2.0,17.0,10.0,,POINT (11.45389 46.05184),20.0,good,T0392,410,7.324999999999999,0.0,,,POINT (11.47747769 46.05804607),46.99789953936801,103.12990562023674,147.35658828512285,wednesday
Borgo Valsugana,2013-11-06,9,,36.0,6.0,16.0,9.0,,POINT (11.45389 46.05184),18.0,good,T0392,410,9.625,0.0,,,POINT (11.47747769 46.05804607),48.709381254814005,108.94628276693095,155.41492705568223,wednesday
Borgo Valsugana,2013-11-06,10,,26.0,11.0,13.0,8.0,,POINT (11.45389 46.05184),16.0,good,T0392,410,11.45,0.0,,,POINT (11.47747769 46.05804607),48.44550687757196,106.62268089076807,152.1407996138924,wednesday
Borgo Valsugana,2013-11-06,11,,22.0,19.0,10.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,13.55,0.0,,,POINT (11.47747769 46.05804607),46.772859733877425,102.5037590117694,148.03191690703653,wednesday
Borgo Valsugana,2013-11-06,12,,24.0,26.0,9.0,5.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,14.725,0.0,,,POINT (11.47747769 46.05804607),46.81737557492345,102.9319734911051,149.77771578915744,wednesday
Borgo Valsugana,2013-11-06,13,,16.0,42.0,7.0,4.0,,POINT (11.45389 46.05184),10.5,good,T0392,410,16.0,0.0,,,POINT (11.47747769 46.05804607),41.30317440624488,87.66565563359379,121.64518670632857,wednesday
Borgo Valsugana,2013-11-06,14,,14.0,47.0,7.0,4.0,,POINT (11.45389 46.05184),11.75,good,T0392,410,15.85,0.0,,,POINT (11.47747769 46.05804607),43.03423700569897,90.27392443851204,126.21272835128086,wednesday
Borgo Valsugana,2013-11-06,15,,19.0,44.0,7.0,4.0,,POINT (11.45389 46.05184),11.0,good,T0392,410,15.649999999999999,0.0,,,POINT (11.47747769 46.05804607),42.60635775490705,92.80524204244075,134.33216808395667,wednesday
Borgo Valsugana,2013-11-06,16,,21.0,40.0,8.0,4.0,,POINT (11.45389 46.05184),10.5,good,T0392,410,14.925,0.0,,,POINT (11.47747769 46.05804607),48.22648217547397,106.4108045511675,154.08249663254566,wednesday
Borgo Valsugana,2013-11-06,17,,29.0,30.0,9.0,3.0,,POINT (11.45389 46.05184),14.5,good,T0392,410,12.575,0.0,,,POINT (11.47747769 46.05804607),51.93130554133758,116.37241846357858,179.90800592930663,wednesday
Borgo Valsugana,2013-11-06,18,,41.0,23.0,13.0,4.0,,POINT (11.45389 46.05184),20.333333333333332,fair,T0392,410,11.524999999999999,0.0,,,POINT (11.47747769 46.05804607),52.3541955076323,123.46283785807125,192.92785854837314,wednesday
Borgo Valsugana,2013-11-06,19,,47.0,13.0,15.0,5.0,,POINT (11.45389 46.05184),22.333333333333332,fair,T0392,410,10.275,0.0,,,POINT (11.47747769 46.05804607),48.726512487237294,118.68627836420654,188.426054924317,wednesday
Borgo Valsugana,2013-11-06,20,,46.0,7.0,18.0,8.0,,POINT (11.45389 46.05184),22.0,fair,T0392,410,8.35,0.0,,,POINT (11.47747769 46.05804607),42.222438327682426,104.71311920249119,167.732585982021,wednesday
Borgo Valsugana,2013-11-06,21,,40.0,5.0,19.0,10.0,,POINT (11.45389 46.05184),20.0,good,T0392,410,7.25,0.0,,,POINT (11.47747769 46.05804607),31.742420555734938,84.09457354283329,142.6014858583513,wednesday
Borgo Valsugana,2013-11-06,22,,33.0,4.0,21.0,10.0,,POINT (11.45389 46.05184),21.333333333333332,fair,T0392,410,6.025,0.0,,,POINT (11.47747769 46.05804607),27.23754526322397,72.96175146004035,127.12114839774783,wednesday
Borgo Valsugana,2013-11-06,23,,29.0,3.0,22.0,11.0,,POINT (11.45389 46.05184),22.666666666666668,fair,T0392,410,5.775,0.0,,,POINT (11.47747769 46.05804607),21.085880853300022,58.580822988440694,103.86669288592766,wednesday
Borgo Valsugana,2013-11-07,1,,23.0,2.0,19.0,10.0,,POINT (11.45389 46.05184),20.0,good,T0392,410,4.775,0.0,,,POINT (11.47747769 46.05804607),18.038072900674646,46.68683873040581,76.29347727073936,thursday
Borgo Valsugana,2013-11-07,2,,20.0,2.0,18.0,7.0,,POINT (11.45389 46.05184),18.0,good,T0392,410,5.05,0.0,,,POINT (11.47747769 46.05804607),16.306332750567872,43.66853585277546,73.12365663015827,thursday
Borgo Valsugana,2013-11-07,3,,18.0,2.0,16.0,7.0,,POINT (11.45389 46.05184),16.0,good,T0392,410,4.7,0.0,,,POINT (11.47747769 46.05804607),17.01981732206823,43.697399788737755,73.8423024806744,thursday
Borgo Valsugana,2013-11-07,4,,16.0,3.0,13.0,5.0,,POINT (11.45389 46.05184),13.0,good,T0392,410,4.475,0.0,,,POINT (11.47747769 46.05804607),16.394910388051127,42.52811175388948,70.17082821248496,thursday
Borgo Valsugana,2013-11-07,5,,16.0,3.0,12.0,4.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,4.7,0.0,,,POINT (11.47747769 46.05804607),15.241718475912316,41.11669365624101,68.84605108469893,thursday
Borgo Valsugana,2013-11-07,6,,18.0,2.0,11.0,5.0,,POINT (11.45389 46.05184),11.0,good,T0392,410,4.325,0.0,,,POINT (11.47747769 46.05804607),23.535373629207378,57.11620320350972,88.41373118637782,thursday
Borgo Valsugana,2013-11-07,7,,27.0,1.0,12.0,7.0,,POINT (11.45389 46.05184),14.0,good,T0392,410,4.0249999999999995,0.0,,,POINT (11.47747769 46.05804607),34.59492424717027,79.63420856188142,129.24467054894697,thursday
Borgo Valsugana,2013-11-07,8,,37.0,2.0,17.0,13.0,,POINT (11.45389 46.05184),26.0,fair,T0392,410,4.45,0.0,,,POINT (11.47747769 46.05804607),47.41034854943176,104.63426057993352,153.62152981868928,thursday
Borgo Valsugana,2013-11-07,9,,36.0,3.0,26.0,17.0,,POINT (11.45389 46.05184),34.0,fair,T0392,410,6.975,0.0,,,POINT (11.47747769 46.05804607),52.44867145227005,115.44321810938874,163.38075065189693,thursday
Borgo Valsugana,2013-11-07,10,,23.0,7.0,14.0,9.0,,POINT (11.45389 46.05184),18.0,good,T0392,410,9.475000000000001,0.0,,,POINT (11.47747769 46.05804607),52.75424779848754,115.79943805447847,162.08280610135887,thursday
Borgo Valsugana,2013-11-07,11,,19.0,15.0,10.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,11.35,0.0,,,POINT (11.47747769 46.05804607),50.658200340271435,109.03856024171799,153.4234008764107,thursday
Borgo Valsugana,2013-11-07,12,,12.0,23.0,8.0,5.0,,POINT (11.45389 46.05184),10.0,good,T0392,410,13.1,0.0,,,POINT (11.47747769 46.05804607),49.198296230822834,104.88705743480554,148.7793021050273,thursday
Borgo Valsugana,2013-11-07,13,,13.0,26.0,9.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,13.675,0.0,,,POINT (11.47747769 46.05804607),46.17019638186773,96.68041215127846,134.4374508258962,thursday
Borgo Valsugana,2013-11-07,14,,17.0,26.0,10.0,7.0,,POINT (11.45389 46.05184),14.0,good,T0392,410,14.375,0.0,,,POINT (11.47747769 46.05804607),47.72869559204775,99.12829368923254,137.7588168238301,thursday
Borgo Valsugana,2013-11-07,15,,21.0,25.0,11.0,8.0,,POINT (11.45389 46.05184),16.0,good,T0392,410,15.15,0.0,,,POINT (11.47747769 46.05804607),49.196358899363446,104.46565873369588,149.42493668636612,thursday
Borgo Valsugana,2013-11-07,16,,36.0,12.0,25.0,22.0,,POINT (11.45389 46.05184),48.0,moderate,T0392,410,14.925,0.0,,,POINT (11.47747769 46.05804607),52.163413342614135,114.25708020702086,171.35024809976576,thursday
Borgo Valsugana,2013-11-07,17,,50.0,6.0,51.0,41.0,,POINT (11.45389 46.05184),72.8,poor,T0392,410,11.375,0.0,,,POINT (11.47747769 46.05804607),52.604131262042,119.83427516648953,187.48666385185538,thursday
Borgo Valsugana,2013-11-07,18,,46.0,7.0,71.0,49.0,,POINT (11.45389 46.05184),79.2,poor,T0392,410,9.5,0.0,,,POINT (11.47747769 46.05804607),51.00449339094363,124.49559658467064,199.26143724265398,thursday
Borgo Valsugana,2013-11-07,19,,49.0,2.0,51.0,32.0,,POINT (11.45389 46.05184),65.6,poor,T0392,410,8.350000000000001,0.0,,,POINT (11.47747769 46.05804607),47.30994375186712,118.13437007562831,188.9215634025072,thursday
Borgo Valsugana,2013-11-07,20,,43.0,3.0,50.0,36.0,,POINT (11.45389 46.05184),68.8,poor,T0392,410,7.85,0.0,,,POINT (11.47747769 46.05804607),41.19271505819493,103.32859872625089,167.1208020282639,thursday
Borgo Valsugana,2013-11-07,21,,38.0,4.0,60.0,38.0,,POINT (11.45389 46.05184),70.4,poor,T0392,410,6.775,0.0,,,POINT (11.47747769 46.05804607),31.871353773239164,84.06378282586773,143.1571280956324,thursday
Borgo Valsugana,2013-11-07,22,,26.0,2.0,44.0,22.0,,POINT (11.45389 46.05184),52.0,moderate,T0392,410,6.75,0.0,,,POINT (11.47747769 46.05804607),26.445333046443324,71.91809183024611,126.27032243706083,thursday
Borgo Valsugana,2013-11-07,23,,23.0,3.0,42.0,23.0,,POINT (11.45389 46.05184),52.0,moderate,T0392,410,6.425,0.0,,,POINT (11.47747769 46.05804607),20.147947374151666,57.31428877492689,106.80304055762842,thursday
Borgo Valsugana,2013-11-08,1,,19.0,2.0,33.0,20.0,,POINT (11.45389 46.05184),40.0,fair,T0392,410,6.85,0.0,,,POINT (11.47747769 46.05804607),17.560664144471463,47.31382364896627,77.93196498857233,friday
Borgo Valsugana,2013-11-08,2,,16.0,2.0,31.0,21.0,,POINT (11.45389 46.05184),44.0,moderate,T0392,410,6.800000000000001,0.0,,,POINT (11.47747769 46.05804607),15.833143343179643,44.00451816832309,73.95169692115957,friday
Borgo Valsugana,2013-11-08,3,,14.0,2.0,30.0,20.0,,POINT (11.45389 46.05184),40.0,fair,T0392,410,6.824999999999999,0.0,,,POINT (11.47747769 46.05804607),16.00818829783571,43.48622848913505,72.76808908816407,friday
Borgo Valsugana,2013-11-08,4,,13.0,2.0,29.0,19.0,,POINT (11.45389 46.05184),38.0,fair,T0392,410,6.8,0.0,,,POINT (11.47747769 46.05804607),16.58027793262646,45.127410174026494,77.00782413460607,friday
Borgo Valsugana,2013-11-08,5,,13.0,2.0,28.0,19.0,,POINT (11.45389 46.05184),38.0,fair,T0392,410,7.125,0.0,,,POINT (11.47747769 46.05804607),15.219301366098136,42.60671764753723,71.15549908491974,friday
Borgo Valsugana,2013-11-08,6,,14.0,2.0,28.0,20.0,,POINT (11.45389 46.05184),40.0,fair,T0392,410,7.525,0.0,,,POINT (11.47747769 46.05804607),20.016256768081174,52.58549360969956,86.207370488056,friday
Borgo Valsugana,2013-11-08,7,,18.0,2.0,28.0,20.0,,POINT (11.45389 46.05184),40.0,fair,T0392,410,7.825,0.0,,,POINT (11.47747769 46.05804607),33.980066245291034,80.01492693926659,133.9680206671902,friday
Borgo Valsugana,2013-11-08,8,,38.0,2.0,31.0,21.0,,POINT (11.45389 46.05184),44.0,moderate,T0392,410,8.1,0.0,,,POINT (11.47747769 46.05804607),47.10792255383435,105.30589024031714,165.4763483675387,friday
Borgo Valsugana,2013-11-08,9,,22.0,2.0,31.0,22.0,,POINT (11.45389 46.05184),48.0,moderate,T0392,410,8.775,0.0,,,POINT (11.47747769 46.05804607),52.04923185144841,119.1361190549444,184.57814350539817,friday
Borgo Valsugana,2013-11-08,10,,30.0,2.0,33.0,23.0,,POINT (11.45389 46.05184),52.0,moderate,T0392,410,9.225,0.0,,,POINT (11.47747769 46.05804607),54.32712943248052,124.58561676778608,191.03915211233334,friday
Borgo Valsugana,2013-11-08,11,,29.0,3.0,34.0,24.0,,POINT (11.45389 46.05184),56.0,moderate,T0392,410,10.225,0.0,,,POINT (11.47747769 46.05804607),51.11292169576055,117.21580503095007,181.15604198528672,friday
Borgo Valsugana,2013-11-08,12,,25.0,5.0,30.0,20.0,,POINT (11.45389 46.05184),40.0,fair,T0392,410,11.825,0.0,,,POINT (11.47747769 46.05804607),49.99342093905708,114.06758484677071,174.4081134224207,friday
Borgo Valsugana,2013-11-08,13,,32.0,7.0,26.0,16.0,,POINT (11.45389 46.05184),32.0,fair,T0392,410,12.75,0.0,,,POINT (11.47747769 46.05804607),44.41426314577481,99.62022457933722,144.25538195242714,friday
Borgo Valsugana,2013-11-08,14,,23.0,11.0,25.0,16.0,,POINT (11.45389 46.05184),32.0,fair,T0392,410,12.775,0.0,,,POINT (11.47747769 46.05804607),45.43267963784837,101.53405265499966,156.72519627542093,friday
Borgo Valsugana,2013-11-08,15,,28.0,8.0,25.0,16.0,,POINT (11.45389 46.05184),32.0,fair,T0392,410,12.6,0.0,,,POINT (11.47747769 46.05804607),47.40468221123935,107.30733317662236,168.6689428093683,friday
Borgo Valsugana,2013-11-08,16,,32.0,5.0,33.0,21.0,,POINT (11.45389 46.05184),44.0,moderate,T0392,410,12.225000000000001,0.0,,,POINT (11.47747769 46.05804607),46.725948488078494,107.61284969801518,170.4518844288443,friday
Borgo Valsugana,2013-11-08,17,,36.0,4.0,41.0,30.0,,POINT (11.45389 46.05184),64.0,poor,T0392,410,11.25,0.0,,,POINT (11.47747769 46.05804607),51.53766759950542,119.47184920747411,187.1032073787326,friday
Borgo Valsugana,2013-11-08,18,,35.0,4.0,45.0,32.0,,POINT (11.45389 46.05184),65.6,poor,T0392,410,10.75,0.0,,,POINT (11.47747769 46.05804607),49.01720881915267,120.892248356216,193.2645968756804,friday
Borgo Valsugana,2013-11-08,19,,34.0,5.0,49.0,36.0,,POINT (11.45389 46.05184),68.8,poor,T0392,410,10.975,0.0,,,POINT (11.47747769 46.05804607),45.117611617445114,113.73909772582981,184.95810673471,friday
Borgo Valsugana,2013-11-08,20,,29.0,5.0,55.0,41.0,,POINT (11.45389 46.05184),72.8,poor,T0392,410,10.45,0.05,,,POINT (11.47747769 46.05804607),38.77370049445539,99.62086335553187,163.70980697926512,friday
Borgo Valsugana,2013-11-08,21,,27.0,4.0,45.0,35.0,,POINT (11.45389 46.05184),68.0,poor,T0392,410,10.125,0.0,,,POINT (11.47747769 46.05804607),30.05293308558891,80.17341502987578,137.45499985193095,friday
Borgo Valsugana,2013-11-08,22,,27.0,2.0,37.0,27.0,,POINT (11.45389 46.05184),61.6,poor,T0392,410,10.025,0.25,,,POINT (11.47747769 46.05804607),27.392789057449548,72.135891824965,124.03609030317453,friday
Borgo Valsugana,2013-11-08,23,,26.0,2.0,35.0,27.0,,POINT (11.45389 46.05184),61.6,poor,T0392,410,9.875,0.1,,,POINT (11.47747769 46.05804607),22.474829326474584,60.402416766584615,110.30343147989304,friday
Borgo Valsugana,2013-11-09,1,,25.0,2.0,33.0,9.0,,POINT (11.45389 46.05184),37.33333333333333,fair,T0392,410,9.825000000000001,0.2,,,POINT (11.47747769 46.05804607),19.13030915812524,49.074679017273255,83.07135791235285,saturday
Borgo Valsugana,2013-11-09,2,,21.0,4.0,30.0,12.0,,POINT (11.45389 46.05184),33.33333333333333,fair,T0392,410,9.875,0.15000000000000002,,,POINT (11.47747769 46.05804607),17.12493069658668,45.16827102950852,74.37449377752031,saturday
Borgo Valsugana,2013-11-09,3,,20.0,6.0,29.0,13.0,,POINT (11.45389 46.05184),32.0,fair,T0392,410,9.975,0.39999999999999997,,,POINT (11.47747769 46.05804607),18.479604360382307,46.58223173091443,74.32243187169162,saturday
Borgo Valsugana,2013-11-09,4,,16.0,10.0,26.0,13.0,,POINT (11.45389 46.05184),28.0,fair,T0392,410,9.925,0.7,,,POINT (11.47747769 46.05804607),17.014574250762763,43.929938512921574,70.8381039830895,saturday
Borgo Valsugana,2013-11-09,5,,15.0,10.0,24.0,13.0,,POINT (11.45389 46.05184),26.0,fair,T0392,410,10.05,0.05,,,POINT (11.47747769 46.05804607),17.712749054329823,45.160924738828285,71.41211830709075,saturday
Borgo Valsugana,2013-11-09,6,,14.0,11.0,24.0,14.0,,POINT (11.45389 46.05184),28.0,fair,T0392,410,10.3,0.05,,,POINT (11.47747769 46.05804607),18.494476287177665,48.21673839389808,69.67081617072171,saturday
Borgo Valsugana,2013-11-09,7,,19.0,9.0,25.0,16.0,,POINT (11.45389 46.05184),32.0,fair,T0392,410,10.125,0.05,,,POINT (11.47747769 46.05804607),21.076130130199044,56.388172585150805,81.31347467954656,saturday
Borgo Valsugana,2013-11-09,8,,23.0,6.0,28.0,19.0,,POINT (11.45389 46.05184),38.0,fair,T0392,410,10.3,0.05,,,POINT (11.47747769 46.05804607),24.001762004971347,65.32812520481194,95.2024918858717,saturday
Borgo Valsugana,2013-11-09,9,,25.0,6.0,33.0,21.0,,POINT (11.45389 46.05184),44.0,moderate,T0392,410,10.6,0.0,,,POINT (11.47747769 46.05804607),24.94956046276713,71.40807605179036,117.52606930355105,saturday
Borgo Valsugana,2013-11-09,10,,31.0,5.0,37.0,26.0,,POINT (11.45389 46.05184),60.8,poor,T0392,410,10.75,0.8,,,POINT (11.47747769 46.05804607),25.45385637267471,76.35834395155787,126.21049686770874,saturday
Borgo Valsugana,2013-11-09,11,,33.0,6.0,32.0,25.0,,POINT (11.45389 46.05184),60.0,moderate,T0392,410,10.875,0.7,,,POINT (11.47747769 46.05804607),11.447199870358782,62.361030435351104,117.22450895100124,saturday
Borgo Valsugana,2013-11-09,12,,23.0,11.0,22.0,17.0,,POINT (11.45389 46.05184),34.0,fair,T0392,410,11.575,0.3,,,POINT (11.47747769 46.05804607),10.935470038495838,60.59948033217057,112.14764789947371,saturday
Borgo Valsugana,2013-11-09,13,,25.0,10.0,14.0,10.0,,POINT (11.45389 46.05184),20.0,good,T0392,410,12.05,0.55,,,POINT (11.47747769 46.05804607),9.949754032729137,55.88922137755471,99.46914173761769,saturday
Borgo Valsugana,2013-11-09,14,,28.0,9.0,10.0,7.0,,POINT (11.45389 46.05184),14.0,good,T0392,410,11.55,0.30000000000000004,,,POINT (11.47747769 46.05804607),9.18424804373198,53.689617890859836,100.98621031946095,saturday
Borgo Valsugana,2013-11-09,15,,23.0,23.0,9.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,10.825,0.15000000000000002,,,POINT (11.47747769 46.05804607),9.575451812334808,53.3638418958683,100.66757446817945,saturday
Borgo Valsugana,2013-11-09,16,,23.0,26.0,9.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,10.649999999999999,0.05,,,POINT (11.47747769 46.05804607),10.188166340780175,54.93319898983949,101.75018956368359,saturday
Borgo Valsugana,2013-11-09,17,,22.0,28.0,9.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,10.7,0.0,,,POINT (11.47747769 46.05804607),11.060395891460779,59.65129273692987,110.7516108740828,saturday
Borgo Valsugana,2013-11-09,18,,23.0,28.0,10.0,6.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,10.5,0.0,,,POINT (11.47747769 46.05804607),12.203000321142792,66.72017777756345,124.072076120776,saturday
Borgo Valsugana,2013-11-09,19,,29.0,24.0,8.0,4.0,,POINT (11.45389 46.05184),14.5,good,T0392,410,9.975,0.0,,,POINT (11.47747769 46.05804607),12.35967135027731,66.40830316289781,124.34355330309464,saturday
Borgo Valsugana,2013-11-09,20,,27.0,25.0,9.0,6.0,,POINT (11.45389 46.05184),13.5,good,T0392,410,9.525,0.0,,,POINT (11.47747769 46.05804607),14.2091670909428,63.62665180620324,111.80035448567833,saturday
Borgo Valsugana,2013-11-09,21,,17.0,36.0,9.0,5.0,,POINT (11.45389 46.05184),10.0,good,T0392,410,8.8,0.85,,,POINT (11.47747769 46.05804607),22.63383203993537,62.80525726464329,99.81917175939314,saturday
Borgo Valsugana,2013-11-09,22,,13.0,48.0,6.0,4.0,,POINT (11.45389 46.05184),12.0,good,T0392,410,8.25,0.2,,,POINT (11.47747769 46.05804607),21.139195715616772,56.831315040563126,90.91398036547501,saturday
Borgo Valsugana,2013-11-09,23,,8.0,53.0,5.0,2.0,,POINT (11.45389 46.05184),13.25,good,T0392,410,7.875,0.05,,,POINT (11.47747769 46.05804607),18.672220985208455,49.75159777778756,81.46781834894034,saturday
Borgo Valsugana,2013-11-10,1,,9.0,47.0,4.0,1.0,,POINT (11.45389 46.05184),11.75,good,T0392,410,6.4,0.0,,,POINT (11.47747769 46.05804607),17.2229460256031,41.85009648456321,55.59918184933103,sunday
Borgo Valsugana,2013-11-10,2,,9.0,38.0,5.0,2.0,,POINT (11.45389 46.05184),9.5,good,T0392,410,5.125,0.0,,,POINT (11.47747769 46.05804607),16.031510935159158,38.55081048321512,47.676636057726434,sunday
Borgo Valsugana,2013-11-10,3,,11.0,32.0,5.0,2.0,,POINT (11.45389 46.05184),8.0,good,T0392,410,4.925,0.0,,,POINT (11.47747769 46.05804607),16.341838245204553,38.055637310668146,45.68428619720161,sunday
Borgo Valsugana,2013-11-10,4,,9.0,30.0,5.0,3.0,,POINT (11.45389 46.05184),7.5,good,T0392,410,5.275,0.0,,,POINT (11.47747769 46.05804607),15.686547852175444,36.72407629075789,44.06758646214928,sunday
Borgo Valsugana,2013-11-10,5,,8.0,30.0,5.0,3.0,,POINT (11.45389 46.05184),7.5,good,T0392,410,4.7,0.0,,,POINT (11.47747769 46.05804607),15.511374459622754,36.88757702480535,44.50277153582316,sunday
Borgo Valsugana,2013-11-10,6,,10.0,21.0,5.0,3.0,,POINT (11.45389 46.05184),6.0,good,T0392,410,4.175,0.0,,,POINT (11.47747769 46.05804607),16.160930813528612,39.06563697425319,50.17515992238413,sunday
Borgo Valsugana,2013-11-10,7,,13.0,15.0,5.0,3.0,,POINT (11.45389 46.05184),6.5,good,T0392,410,3.35,0.0,,,POINT (11.47747769 46.05804607),17.347029511617677,42.685074998020724,53.543739752504536,sunday
Borgo Valsugana,2013-11-10,8,,14.0,12.0,6.0,5.0,,POINT (11.45389 46.05184),10.0,good,T0392,410,3.75,0.0,,,POINT (11.47747769 46.05804607),16.786363110820687,43.48670970188845,56.576528203145564,sunday
Borgo Valsugana,2013-11-10,9,,13.0,19.0,6.0,,,POINT (11.45389 46.05184),6.5,good,T0392,410,5.35,0.0,,,POINT (11.47747769 46.05804607),17.64303411903841,47.61594382593351,64.18114064465091,sunday
Borgo Valsugana,2013-11-10,10,,18.0,20.0,10.0,,,POINT (11.45389 46.05184),10.0,good,T0392,410,6.1,0.0,,,POINT (11.47747769 46.05804607),18.148777685775404,52.400403721359645,80.23992717586061,sunday
Borgo Valsugana,2013-11-10,11,,18.0,22.0,9.0,,,POINT (11.45389 46.05184),9.0,good,T0392,410,6.9,0.0,,,POINT (11.47747769 46.05804607),18.06875345046795,52.728980345620094,79.79592407372648,sunday
